date,snap_t,ticker,sector,side,entry_px,vwap_dev_z,hour_balance_dev_z,range_pctile,atr_14,exit_px,exit_reason,pnl_pct_gross,pnl_pct_net_s1
2022-05-12,11:15:00,CANBK,Banks,LONG,193.0500,-1.8138,-1.3603,86.49,1.5437,191.7500,TIME_STOP,-0.006734,-0.009734
2022-05-12,10:30:00,BAJAJFINSV,Insurance,SHORT,13149.0996,1.8553,1.9159,68.24,53.3815,12812.4004,TIME_STOP,0.025606,0.022606
2022-05-13,14:00:00,BAJFINANCE,NBFC_HFC,LONG,5628.7998,-2.4039,-1.8044,62.42,25.5487,5584.0896,STOP,-0.007943,-0.010943
2022-05-13,12:15:00,TATASTEEL,Metals_Mining,LONG,1124.7000,-2.0430,-1.4583,71.33,4.5431,1116.7495,STOP,-0.007069,-0.010069
2022-05-13,14:00:00,BAJAJFINSV,Insurance,LONG,12830.0996,-3.3588,-1.9107,76.67,53.8669,12735.8325,STOP,-0.007347,-0.010347
2022-05-17,11:45:00,BAJFINANCE,NBFC_HFC,SHORT,5773.1499,2.3079,1.4849,73.15,26.7863,5820.0260,STOP,-0.008120,-0.011120
2022-05-17,11:15:00,TATASTEEL,Metals_Mining,SHORT,1155.4000,2.4178,1.8926,88.00,4.5308,1163.3290,STOP,-0.006863,-0.009863
2022-05-17,14:00:00,BAJAJFINSV,Insurance,SHORT,12924.0000,2.7245,2.0726,51.66,56.2086,12985.0000,TIME_STOP,-0.004720,-0.007720
2022-05-18,12:15:00,BAJFINANCE,NBFC_HFC,LONG,5820.2998,-3.0757,-1.7816,73.51,26.4089,5815.4502,TIME_STOP,-0.000833,-0.003833
2022-05-18,10:45:00,TATASTEEL,Metals_Mining,SHORT,1206.3000,3.0755,2.5974,71.52,4.9857,1181.1500,TIME_STOP,0.020849,0.017849
2022-05-18,12:15:00,BAJAJFINSV,Insurance,LONG,12832.4502,-2.5845,-1.7704,70.39,56.3697,12733.8031,STOP,-0.007687,-0.010687
2022-05-19,12:30:00,TATASTEEL,Metals_Mining,LONG,1128.5000,-2.3341,-1.2604,49.02,4.9191,1119.8917,STOP,-0.007628,-0.010628
2022-05-24,10:00:00,BAJFINANCE,NBFC_HFC,LONG,5730.2998,-1.8531,-2.0961,74.34,23.2335,5783.0000,TIME_STOP,0.009197,0.006197
2022-05-24,10:15:00,BAJAJFINSV,Insurance,LONG,12330.0996,-2.7905,-3.1387,78.43,53.3904,12301.0000,TIME_STOP,-0.002360,-0.005360
2022-05-25,12:30:00,TATASTEEL,Metals_Mining,LONG,997.3000,-1.8540,-1.3976,54.19,5.8133,998.2000,TIME_STOP,0.000902,-0.002098
2022-05-26,10:00:00,BAJFINANCE,NBFC_HFC,LONG,5769.0000,-2.0362,-2.7211,76.62,20.4418,5733.2268,STOP,-0.006201,-0.009201
2022-05-26,14:00:00,KOTAKBANK,Banks,LONG,1885.8000,-1.8784,-1.7291,51.61,8.9933,1898.6500,TIME_STOP,0.006814,0.003814
2022-05-26,10:00:00,BAJAJFINSV,Insurance,LONG,12260.0996,-2.1321,-2.9626,74.19,47.2555,12177.4024,STOP,-0.006745,-0.009745
2022-05-31,10:00:00,BAJFINANCE,NBFC_HFC,SHORT,6132.0000,3.2235,3.6891,74.84,18.7918,6164.8856,STOP,-0.005363,-0.008363
2022-05-31,12:00:00,TATASTEEL,Metals_Mining,LONG,1050.7000,-1.9696,-1.3373,84.08,5.2906,1063.8000,TIME_STOP,0.012468,0.009468
2022-05-31,10:30:00,BAJAJFINSV,Insurance,SHORT,12947.1504,2.0931,1.8891,32.05,43.4870,13023.2527,STOP,-0.005878,-0.008878
2022-06-03,11:45:00,BAJFINANCE,NBFC_HFC,SHORT,6167.0000,2.1155,2.0186,10.26,16.1749,6058.0000,TIME_STOP,0.017675,0.014675
2022-06-03,13:30:00,TATASTEEL,Metals_Mining,LONG,1069.0000,-1.7780,-1.5577,44.30,4.6384,1066.4000,TIME_STOP,-0.002432,-0.005432
2022-06-03,11:00:00,COFORGE,IT_Services,LONG,3853.6001,-2.3995,-1.2513,85.35,35.0825,3792.2058,STOP,-0.015932,-0.018932
2022-06-03,10:30:00,BAJAJFINSV,Insurance,LONG,12975.2998,-2.2803,-2.0176,61.15,39.8736,12905.5210,STOP,-0.005378,-0.008378
2022-06-06,10:15:00,BAJFINANCE,NBFC_HFC,LONG,5929.7002,-1.9988,-3.3663,83.44,15.6847,6017.2002,TIME_STOP,0.014756,0.011756
2022-06-06,10:15:00,TATASTEEL,Metals_Mining,SHORT,1068.4500,1.8006,2.1781,55.70,4.5566,1076.4240,STOP,-0.007463,-0.010463
2022-06-06,10:45:00,BAJAJFINSV,Insurance,LONG,12315.0000,-1.7835,-1.4088,89.87,41.5791,12515.6504,TIME_STOP,0.016293,0.013293
2022-06-22,12:00:00,TATASTEEL,Metals_Mining,LONG,847.1500,-1.9362,-1.4635,81.88,3.2457,845.7500,TIME_STOP,-0.001653,-0.004653
2022-06-22,10:30:00,BAJAJFINSV,Insurance,SHORT,11510.0000,2.0222,1.8866,88.05,44.7887,11450.4004,TIME_STOP,0.005178,0.002178
2022-06-23,11:45:00,BAJFINANCE,NBFC_HFC,LONG,5432.0000,-1.9738,-1.4530,35.22,19.2532,5398.3068,STOP,-0.006203,-0.009203
2022-06-23,12:30:00,KOTAKBANK,Banks,LONG,1663.6000,-2.2708,-1.7147,73.29,8.6460,1679.0000,TIME_STOP,0.009257,0.006257
2022-06-23,11:45:00,TATASTEEL,Metals_Mining,LONG,839.2000,-2.8394,-3.0134,64.38,3.4098,833.2329,STOP,-0.007111,-0.010111
2022-06-23,12:45:00,CANBK,Banks,LONG,179.8000,-2.2332,-1.5885,67.70,1.2748,180.8000,TIME_STOP,0.005562,0.002562
2022-06-23,12:45:00,BAJAJFINSV,Insurance,LONG,11370.0000,-3.7422,-2.4836,39.75,43.5052,11498.0498,TIME_STOP,0.011262,0.008262
2022-06-24,13:45:00,MCX,Capital_Markets,SHORT,1279.5500,1.9137,1.6671,68.52,9.2374,1273.1500,TIME_STOP,0.005002,0.002002
2022-06-24,12:45:00,BAJFINANCE,NBFC_HFC,SHORT,5539.9502,2.3072,1.8764,30.43,19.2392,5573.6188,STOP,-0.006077,-0.009077
2022-06-24,10:00:00,TATASTEEL,Metals_Mining,SHORT,862.3500,2.5375,2.8160,75.78,3.4269,853.5000,TIME_STOP,0.010263,0.007263
2022-06-24,10:15:00,BAJAJFINSV,Insurance,LONG,11502.0000,-2.0598,-2.7167,42.86,41.4108,11570.0498,TIME_STOP,0.005916,0.002916
2022-06-27,10:15:00,BAJFINANCE,NBFC_HFC,LONG,5647.9502,-2.0489,-1.9053,40.37,19.4460,5643.9502,TIME_STOP,-0.000708,-0.003708
2022-07-01,11:00:00,BAJFINANCE,NBFC_HFC,SHORT,5436.3999,2.0180,1.5211,66.05,17.6514,5467.2898,STOP,-0.005682,-0.008682
2022-07-01,10:15:00,TATASTEEL,Metals_Mining,LONG,861.2000,-1.7670,-1.4482,39.88,3.2973,866.2500,TIME_STOP,0.005864,0.002864
2022-07-04,10:15:00,BAJFINANCE,NBFC_HFC,LONG,5562.5000,-1.7768,-2.4505,59.51,17.3534,5606.0000,TIME_STOP,0.007820,0.004820
2022-07-04,10:15:00,TATASTEEL,Metals_Mining,LONG,845.7000,-2.1639,-4.0821,87.80,3.1908,847.6000,TIME_STOP,0.002247,-0.000753
2022-07-04,10:15:00,BAJAJFINSV,Insurance,LONG,11229.9502,-2.1970,-2.2430,48.17,37.6168,11380.0000,TIME_STOP,0.013362,0.010362
2022-07-05,10:15:00,BAJAJFINSV,Insurance,SHORT,11693.2500,1.8798,3.7372,87.27,37.0129,11548.0000,TIME_STOP,0.012422,0.009422
2022-07-06,12:00:00,BAJFINANCE,NBFC_HFC,SHORT,5858.0000,2.0406,1.7004,86.75,16.9078,5887.5886,STOP,-0.005051,-0.008051
2022-07-06,12:30:00,TATASTEEL,Metals_Mining,SHORT,851.8000,2.5729,1.8317,35.93,3.1801,846.6000,TIME_STOP,0.006105,0.003105
2022-07-06,11:30:00,BAJAJFINSV,Insurance,LONG,11613.0000,-2.1712,-1.7317,43.37,35.7749,11936.0000,TIME_STOP,0.027814,0.024814
2022-07-06,10:00:00,NAUKRI,IT_Services,SHORT,3873.0000,1.7815,1.7100,80.72,26.3157,3919.0525,STOP,-0.011891,-0.014891
2022-07-07,11:00:00,BAJFINANCE,NBFC_HFC,LONG,5855.3501,-2.6608,-1.7483,73.49,16.4447,5826.5719,STOP,-0.004915,-0.007915
2022-07-07,12:00:00,TATASTEEL,Metals_Mining,SHORT,871.3500,2.1193,1.8679,30.95,2.8240,867.3500,TIME_STOP,0.004591,0.001591
2022-07-07,10:45:00,CANBK,Banks,SHORT,201.0500,2.7245,3.0639,88.02,1.0281,202.8492,STOP,-0.008949,-0.011949
2022-07-07,11:00:00,BAJAJFINSV,Insurance,LONG,11869.9502,-2.0775,-1.2955,83.23,34.9676,11939.8496,TIME_STOP,0.005889,0.002889
2022-07-08,13:15:00,TATASTEEL,Metals_Mining,LONG,882.4000,-2.5904,-1.4148,89.35,2.9333,882.7500,TIME_STOP,0.000397,-0.002603
2022-07-11,12:45:00,CANBK,Banks,SHORT,214.7000,1.8757,1.6861,64.12,1.0972,216.6201,STOP,-0.008943,-0.011943
2022-07-11,13:30:00,NMDC,Metals_Mining,SHORT,110.2000,1.9551,1.7874,70.00,0.8252,109.1000,TIME_STOP,0.009982,0.006982
2022-07-13,13:30:00,BAJFINANCE,NBFC_HFC,LONG,5880.0000,-2.8017,-1.5390,35.29,15.7404,5898.3999,TIME_STOP,0.003129,0.000129
2022-07-13,10:00:00,BAJAJFINSV,Insurance,LONG,11943.5498,-2.1989,-2.0028,72.35,31.9303,11887.6718,STOP,-0.004679,-0.007679
2022-07-13,10:45:00,DRREDDY,Pharma,SHORT,4525.0000,1.7616,1.8125,72.35,19.3794,4509.2500,TIME_STOP,0.003481,0.000481
2022-07-14,12:00:00,BAJFINANCE,NBFC_HFC,LONG,5847.7002,-2.5481,-2.0238,22.81,15.4657,5820.6352,STOP,-0.004628,-0.007628
2022-07-14,10:15:00,KOTAKBANK,Banks,SHORT,1766.8000,1.9732,2.2951,74.27,6.6228,1767.0000,TIME_STOP,-0.000113,-0.003113
2022-07-14,13:45:00,COFORGE,IT_Services,LONG,3377.0000,-3.3905,-1.7637,86.05,23.5015,3365.6499,TIME_STOP,-0.003361,-0.006361
2022-07-14,11:15:00,CANBK,Banks,LONG,212.6500,-1.8138,-1.5746,63.53,1.1114,210.7051,STOP,-0.009146,-0.012146
2022-07-14,11:45:00,BAJAJFINSV,Insurance,LONG,11823.0000,-2.1320,-2.1331,37.43,32.8284,11765.5502,STOP,-0.004859,-0.007859
2022-07-15,12:00:00,TATASTEEL,Metals_Mining,LONG,892.1500,-2.8284,-2.1585,45.09,2.5596,887.6707,STOP,-0.005021,-0.008021
2022-07-15,12:15:00,CANBK,Banks,LONG,203.9000,-2.3105,-1.4762,89.02,1.2024,204.7000,TIME_STOP,0.003924,0.000924
2022-07-19,11:00:00,BAJFINANCE,NBFC_HFC,SHORT,6090.0000,2.0606,1.8270,35.47,15.3260,6074.0000,TIME_STOP,0.002627,-0.000373
2022-07-19,10:45:00,BAJAJFINSV,Insurance,SHORT,12359.7002,3.2172,2.8537,70.52,34.0438,12419.2769,STOP,-0.004820,-0.007820
2022-07-25,10:00:00,BAJFINANCE,NBFC_HFC,LONG,6212.3999,-3.6517,-4.4702,77.46,14.4624,6260.0000,TIME_STOP,0.007662,0.004662
2022-07-25,11:30:00,TATASTEEL,Metals_Mining,SHORT,957.8000,3.1276,1.8961,68.97,2.3996,961.9993,STOP,-0.004384,-0.007384
2022-07-25,10:00:00,BAJAJFINSV,Insurance,LONG,12611.0498,-2.8673,-3.2173,40.80,32.4188,12685.0000,TIME_STOP,0.005864,0.002864
2022-07-29,14:00:00,MCX,Capital_Markets,LONG,1386.7500,-2.8844,-1.9977,23.30,4.8807,1394.7500,TIME_STOP,0.005769,0.002769
2022-07-29,10:30:00,BAJFINANCE,NBFC_HFC,LONG,7136.7002,-3.9317,-3.5175,63.22,18.3225,7195.0000,TIME_STOP,0.008169,0.005169
2022-07-29,10:30:00,KOTAKBANK,Banks,LONG,1831.2000,-1.8172,-1.4624,56.57,7.9664,1817.2588,STOP,-0.007613,-0.010613
2022-07-29,10:30:00,BAJAJFINSV,Insurance,LONG,14867.4502,-4.3948,-4.0237,77.14,46.3070,15068.9502,TIME_STOP,0.013553,0.010553
2022-07-29,10:15:00,NMDC,Metals_Mining,SHORT,109.0000,1.8442,2.0194,88.00,0.6561,107.5000,TIME_STOP,0.013761,0.010761
2022-08-08,13:00:00,BAJFINANCE,NBFC_HFC,SHORT,7394.7500,2.1493,2.0935,40.34,19.2147,7364.5498,TIME_STOP,0.004084,0.001084
2022-08-08,12:45:00,BAJAJFINSV,Insurance,SHORT,15490.0000,3.6970,2.8107,78.53,48.3861,15574.6756,STOP,-0.005466,-0.008466
2022-08-10,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7170.0000,-3.3037,-4.5505,89.20,19.4812,7135.9078,STOP,-0.004755,-0.007755
2022-08-10,10:15:00,BAJAJFINSV,Insurance,SHORT,15627.4004,2.0554,2.3444,26.55,49.6076,15644.0000,TIME_STOP,-0.001062,-0.004062
2022-08-10,10:30:00,NMDC,Metals_Mining,SHORT,114.7000,2.1451,1.9778,80.23,0.5941,115.7397,STOP,-0.009064,-0.012064
2022-08-11,11:45:00,MCX,Capital_Markets,SHORT,1306.7000,1.7748,2.3228,36.52,5.2308,1315.8538,STOP,-0.007005,-0.010005
2022-08-11,13:30:00,BAJAJFINSV,Insurance,LONG,15726.2998,-1.8250,-1.2591,11.73,49.4793,15770.4004,TIME_STOP,0.002804,-0.000196
2022-08-12,14:00:00,NAUKRI,IT_Services,SHORT,4578.0000,1.7870,1.2588,70.56,29.6121,4497.0000,TIME_STOP,0.017693,0.014693
2022-08-22,13:00:00,COFORGE,IT_Services,LONG,3764.3501,-1.8208,-1.3560,51.93,21.4415,3790.8000,TIME_STOP,0.007026,0.004026
2022-08-22,12:15:00,BAJAJFINSV,Insurance,SHORT,16064.0000,2.0045,1.3043,71.82,42.9358,16139.1376,STOP,-0.004677,-0.007677
2022-08-23,10:45:00,BAJFINANCE,NBFC_HFC,LONG,7151.1001,-2.5881,-2.1900,86.67,17.2143,7193.0000,TIME_STOP,0.005859,0.002859
2022-08-23,11:30:00,DRREDDY,Pharma,SHORT,4211.7500,1.8023,1.6034,61.88,13.1442,4227.2002,TIME_STOP,-0.003668,-0.006668
2022-08-23,10:00:00,NAUKRI,IT_Services,SHORT,4199.0000,1.8194,1.9162,82.32,28.5197,4248.9095,STOP,-0.011886,-0.014886
2022-08-25,10:30:00,BAJFINANCE,NBFC_HFC,LONG,7181.7500,-1.8792,-1.7873,8.29,17.2467,7151.5684,STOP,-0.004203,-0.007203
2022-08-25,11:45:00,CANBK,Banks,SHORT,240.6500,1.8609,1.2512,80.22,1.3587,240.6000,TIME_STOP,0.000208,-0.002792
2022-08-25,11:15:00,BAJAJFINSV,Insurance,LONG,16418.4492,-2.0346,-1.6526,14.36,44.8701,16361.0000,TIME_STOP,-0.003499,-0.006499
2022-09-01,11:45:00,BAJFINANCE,NBFC_HFC,LONG,7216.5000,-2.5806,-1.3089,42.86,19.6156,7182.1727,STOP,-0.004757,-0.007757
2022-09-05,13:15:00,BAJFINANCE,NBFC_HFC,LONG,7165.0000,-2.3499,-1.7781,10.33,18.8546,7219.4502,TIME_STOP,0.007599,0.004599
2022-09-06,10:15:00,BAJFINANCE,NBFC_HFC,LONG,7163.0000,-1.8579,-2.4933,27.72,19.0308,7129.6962,STOP,-0.004649,-0.007649
2022-09-06,10:30:00,BAJAJFINSV,Insurance,LONG,17124.4492,-2.4602,-1.9140,75.68,58.0733,17022.8209,STOP,-0.005935,-0.008935
2022-09-07,10:30:00,BAJFINANCE,NBFC_HFC,SHORT,7157.2998,2.3913,2.1711,32.97,19.2987,7191.0726,STOP,-0.004719,-0.007719
2022-09-08,10:45:00,BAJFINANCE,NBFC_HFC,LONG,7189.8501,-2.0635,-1.7703,6.99,17.7939,7223.0000,TIME_STOP,0.004611,0.001611
2022-09-09,13:15:00,BAJFINANCE,NBFC_HFC,LONG,7192.2002,-3.0983,-1.2905,40.43,17.6289,7189.0000,TIME_STOP,-0.000445,-0.003445
2022-09-09,11:45:00,CANBK,Banks,LONG,244.8000,-2.0900,-1.6481,47.34,1.3348,243.9500,TIME_STOP,-0.003472,-0.006472
2022-09-09,12:45:00,DRREDDY,Pharma,LONG,4278.7998,-1.8355,-1.3364,28.04,12.0471,4264.5498,TIME_STOP,-0.003330,-0.006330
2022-09-12,12:00:00,DRREDDY,Pharma,LONG,4248.2998,-1.9411,-1.2945,36.32,12.2061,4257.5000,TIME_STOP,0.002166,-0.000834
2022-09-13,13:45:00,MCX,Capital_Markets,SHORT,1305.0000,2.5611,1.8408,67.02,5.4325,1293.0000,TIME_STOP,0.009195,0.006195
2022-09-13,10:30:00,BAJFINANCE,NBFC_HFC,LONG,7373.5000,-2.4037,-1.8140,59.26,16.3449,7344.8964,STOP,-0.003879,-0.006879
2022-09-13,11:30:00,DRREDDY,Pharma,LONG,4249.9502,-2.2280,-1.5728,46.32,12.0009,4250.0000,TIME_STOP,0.000012,-0.002988
2022-09-14,12:30:00,BAJFINANCE,NBFC_HFC,SHORT,7445.0000,3.6206,1.5879,75.39,16.0432,7473.0756,STOP,-0.003771,-0.006771
2022-09-16,11:15:00,MCX,Capital_Markets,SHORT,1299.0000,1.7604,2.1348,42.93,5.3050,1254.6000,TIME_STOP,0.034180,0.031180
2022-09-16,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7360.0498,-3.4163,-3.3142,76.44,17.0328,7330.2424,STOP,-0.004050,-0.007050
2022-09-16,12:00:00,COFORGE,IT_Services,LONG,3322.8999,-2.1260,-1.2524,52.33,19.7623,3288.3159,STOP,-0.010408,-0.013408
2022-09-16,10:00:00,CANBK,Banks,LONG,249.4500,-2.0125,-1.9479,68.23,1.2192,247.3163,STOP,-0.008553,-0.011553
2022-09-16,13:15:00,NMDC,Metals_Mining,LONG,125.8000,-2.5527,-1.4134,54.92,0.6367,125.9500,TIME_STOP,0.001192,-0.001808
2022-09-19,10:00:00,BAJFINANCE,NBFC_HFC,SHORT,7347.0000,3.8353,4.2790,86.98,18.2286,7378.9000,STOP,-0.004342,-0.007342
2022-09-19,10:15:00,DRREDDY,Pharma,SHORT,4066.5500,2.5779,2.2264,80.31,13.8339,4090.7593,STOP,-0.005953,-0.008953
2022-09-23,13:00:00,MCX,Capital_Markets,LONG,1246.9500,-2.4084,-1.5123,84.10,6.7780,1255.6000,TIME_STOP,0.006937,0.003937
2022-09-23,11:00:00,BAJFINANCE,NBFC_HFC,LONG,7543.1001,-2.0515,-1.5390,88.60,18.0636,7511.4888,STOP,-0.004191,-0.007191
2022-09-26,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7360.2002,-2.2021,-2.0346,48.45,19.1925,7326.6133,STOP,-0.004563,-0.007563
2022-09-26,13:45:00,KOTAKBANK,Banks,LONG,1822.5500,-2.2276,-1.3229,63.78,8.6933,1824.6000,TIME_STOP,0.001125,-0.001875
2022-09-26,10:30:00,NMDC,Metals_Mining,LONG,122.0000,-2.3363,-2.2181,88.72,0.6988,120.7771,STOP,-0.010024,-0.013024
2022-09-26,10:00:00,NAUKRI,IT_Services,LONG,3750.5000,-2.2874,-2.5240,87.18,22.5336,3711.0663,STOP,-0.010514,-0.013514
2022-09-27,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7250.0000,-2.8986,-2.7744,76.41,20.7973,7213.6048,STOP,-0.005020,-0.008020
2022-09-28,11:30:00,MCX,Capital_Markets,LONG,1164.7500,-1.8878,-2.1742,88.32,7.5546,1163.1500,TIME_STOP,-0.001374,-0.004374
2022-09-28,10:00:00,BAJFINANCE,NBFC_HFC,SHORT,7278.0000,2.2651,3.0135,63.78,21.0220,7223.3501,TIME_STOP,0.007509,0.004509
2022-10-03,11:30:00,BAJFINANCE,NBFC_HFC,SHORT,7393.9502,3.6777,3.4446,63.45,23.0653,7220.5000,TIME_STOP,0.023458,0.020458
2022-10-07,12:00:00,BAJFINANCE,NBFC_HFC,LONG,7295.0498,-2.0240,-1.5180,30.50,24.6873,7368.0000,TIME_STOP,0.010000,0.007000
2022-10-10,12:30:00,BAJFINANCE,NBFC_HFC,SHORT,7329.0000,2.2920,1.5827,26.87,23.6301,7282.7002,TIME_STOP,0.006317,0.003317
2022-10-10,11:45:00,COFORGE,IT_Services,SHORT,3600.1001,1.7758,1.3396,59.70,22.4694,3624.0000,TIME_STOP,-0.006639,-0.009639
2022-10-11,10:30:00,COFORGE,IT_Services,LONG,3647.3000,-1.9176,-1.3110,53.96,23.2463,3635.0000,TIME_STOP,-0.003372,-0.006372
2022-10-18,10:30:00,CANBK,Banks,SHORT,245.3000,1.7705,1.8404,70.94,1.5350,247.9863,STOP,-0.010951,-0.013951
2022-10-21,10:00:00,BAJFINANCE,NBFC_HFC,LONG,7344.2002,-2.1070,-2.1333,89.71,18.1055,7312.5156,STOP,-0.004314,-0.007314
2022-10-21,10:00:00,KOTAKBANK,Banks,SHORT,1899.4000,2.7830,2.3598,85.37,7.0768,1911.7844,STOP,-0.006520,-0.009520
2022-10-21,10:30:00,COFORGE,IT_Services,LONG,3858.0000,-2.3236,-2.0062,80.00,21.1842,3860.5500,TIME_STOP,0.000661,-0.002339
2022-10-21,13:45:00,NMDC,Metals_Mining,LONG,132.7500,-2.2354,-1.3682,79.13,0.9136,131.1511,STOP,-0.012044,-0.015044
2022-11-04,10:45:00,BAJFINANCE,NBFC_HFC,LONG,7157.0000,-2.3369,-2.2429,35.12,15.3374,7181.0000,TIME_STOP,0.003353,0.000353
2022-11-11,10:30:00,BAJFINANCE,NBFC_HFC,LONG,7104.6499,-1.7985,-1.6084,7.28,15.4506,7077.6114,STOP,-0.003806,-0.006806
2022-11-11,11:45:00,KOTAKBANK,Banks,LONG,1904.4500,-2.1889,-1.3706,45.19,6.5847,1892.9266,STOP,-0.006051,-0.009051
2022-11-15,12:30:00,MCX,Capital_Markets,SHORT,1559.0000,1.8617,2.7940,80.86,9.5114,1541.4500,TIME_STOP,0.011257,0.008257
2022-11-15,10:30:00,KOTAKBANK,Banks,LONG,1903.9500,-2.0518,-1.5826,71.15,6.3505,1906.2000,TIME_STOP,0.001182,-0.001818
2022-11-22,12:45:00,BAJFINANCE,NBFC_HFC,LONG,6679.7002,-2.1155,-2.2101,4.31,13.2796,6682.6499,TIME_STOP,0.000442,-0.002558
2022-11-23,12:00:00,MCX,Capital_Markets,SHORT,1541.0000,2.0561,1.7325,62.09,7.8355,1546.6000,TIME_STOP,-0.003634,-0.006634
2022-11-23,11:00:00,BAJFINANCE,NBFC_HFC,SHORT,6762.8501,2.8716,3.0822,18.18,13.1077,6785.7885,STOP,-0.003392,-0.006392
2022-11-25,10:45:00,BAJFINANCE,NBFC_HFC,SHORT,6738.3501,1.8410,1.7496,39.52,13.2459,6739.6001,TIME_STOP,-0.000186,-0.003186
2022-11-25,11:30:00,CANBK,Banks,LONG,329.0500,-1.9530,-1.6649,48.34,1.4265,326.5536,STOP,-0.007587,-0.010587
2022-11-28,10:15:00,BAJFINANCE,NBFC_HFC,SHORT,6831.3501,2.6656,4.2548,50.71,13.2438,6778.6001,TIME_STOP,0.007722,0.004722
2022-11-29,13:45:00,BAJFINANCE,NBFC_HFC,LONG,6735.1499,-2.5659,-1.3563,6.57,12.9948,6737.6001,TIME_STOP,0.000364,-0.002636
2022-11-30,10:45:00,BAJFINANCE,NBFC_HFC,LONG,6686.6001,-1.8907,-1.9152,18.31,12.7665,6721.9502,TIME_STOP,0.005287,0.002287
2022-11-30,12:45:00,COFORGE,IT_Services,SHORT,4054.3999,2.5163,2.4349,52.09,20.1962,4036.8999,TIME_STOP,0.004316,0.001316
2022-11-30,12:15:00,CANBK,Banks,LONG,314.9000,-3.0313,-1.8249,71.16,1.3426,314.0000,TIME_STOP,-0.002858,-0.005858
2022-11-30,13:45:00,DRREDDY,Pharma,LONG,4452.6499,-2.4643,-1.4299,39.53,17.6580,4442.1001,TIME_STOP,-0.002369,-0.005369
2022-12-09,10:45:00,MCX,Capital_Markets,LONG,1576.3500,-1.8230,-1.5614,33.95,5.8123,1566.1784,STOP,-0.006453,-0.009453
2022-12-09,10:45:00,BAJFINANCE,NBFC_HFC,LONG,6553.0498,-2.3353,-2.9032,11.21,9.9889,6535.5692,STOP,-0.002668,-0.005668
2022-12-09,10:15:00,KOTAKBANK,Banks,SHORT,1913.0000,2.4084,2.6390,67.91,5.2481,1885.0500,TIME_STOP,0.014611,0.011611
2022-12-09,11:15:00,COFORGE,IT_Services,LONG,3920.0000,-1.8885,-1.2595,72.43,18.2217,3888.1120,STOP,-0.008135,-0.011135
2022-12-09,10:30:00,CANBK,Banks,LONG,325.6500,-1.7717,-1.6684,45.58,1.4685,323.0801,STOP,-0.007892,-0.010892
2022-12-19,11:15:00,BAJFINANCE,NBFC_HFC,SHORT,6692.0000,2.9089,2.4025,38.79,10.3540,6663.4502,TIME_STOP,0.004266,0.001266
2022-12-19,11:15:00,DRREDDY,Pharma,SHORT,4379.2998,1.8394,1.8418,59.07,16.0036,4407.3061,STOP,-0.006395,-0.009395
2022-12-19,10:00:00,NAUKRI,IT_Services,SHORT,4152.5498,2.2069,2.4821,60.65,18.6432,4185.1754,STOP,-0.007857,-0.010857
2022-12-20,10:00:00,MCX,Capital_Markets,LONG,1659.9000,-3.0751,-2.0199,89.40,6.4113,1648.6803,STOP,-0.006759,-0.009759
2022-12-20,10:00:00,BAJFINANCE,NBFC_HFC,LONG,6613.0000,-2.5300,-3.4632,57.41,10.4961,6594.6319,STOP,-0.002778,-0.005778
2022-12-20,10:15:00,KOTAKBANK,Banks,LONG,1838.0000,-1.8812,-2.6665,58.99,5.2410,1839.5000,TIME_STOP,0.000816,-0.002184
2022-12-21,12:30:00,MCX,Capital_Markets,LONG,1618.7500,-2.2242,-1.6760,67.12,7.0109,1606.4809,STOP,-0.007579,-0.010579
2022-12-21,10:00:00,BAJFINANCE,NBFC_HFC,LONG,6633.2998,-2.1679,-2.3209,8.76,10.7609,6614.4683,STOP,-0.002839,-0.005839
2022-12-21,12:15:00,KOTAKBANK,Banks,LONG,1837.7000,-2.0954,-1.3799,21.92,5.0730,1828.8223,STOP,-0.004831,-0.007831
2022-12-21,10:00:00,COFORGE,IT_Services,LONG,3926.8000,-2.0051,-1.4439,50.00,22.9763,3923.0500,TIME_STOP,-0.000955,-0.003955
2022-12-21,12:30:00,CANBK,Banks,LONG,320.5500,-3.0048,-1.5975,67.58,1.7372,317.5100,STOP,-0.009484,-0.012484
2022-12-21,11:45:00,DRREDDY,Pharma,SHORT,4429.7500,2.0027,1.3458,68.35,16.4776,4411.2002,TIME_STOP,0.004188,0.001188
2022-12-21,14:00:00,NMDC,Metals_Mining,LONG,118.9500,-2.3597,-1.2786,69.41,0.8799,119.7500,TIME_STOP,0.006726,0.003726
2022-12-21,12:45:00,NAUKRI,IT_Services,LONG,4184.0000,-2.4798,-1.2820,69.41,20.5933,4239.5000,TIME_STOP,0.013265,0.010265
2022-12-22,10:15:00,BAJFINANCE,NBFC_HFC,LONG,6511.8999,-1.9759,-2.7455,23.39,11.6464,6491.5187,STOP,-0.003130,-0.006130
2022-12-22,10:30:00,COFORGE,IT_Services,LONG,3860.3999,-2.0379,-1.6186,71.69,22.0720,3821.7738,STOP,-0.010006,-0.013006
