trigger_id,ticker,sector,side,date,snap_t,entry_px,horizon_D,variant,exit_dt,exit_px,holding_days,outcome,bps_gross,bps_net_s1,bps_net_s1_on
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-19,10:00:00,7347.000000,4,VWAP_TOUCH,2022-09-20 09:20:00,7645.700032,1,VWAP_TOUCH,-406.5605,-436.5605,-441.5605
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-19,10:00:00,7347.000000,4,CLOSE,2022-09-23 15:25:00,7507.149902,4,FORCED_CLOSE,-217.9800,-247.9800,-267.9800
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-19,10:00:00,7347.000000,5,VWAP_TOUCH,2022-09-20 09:20:00,7645.700032,1,VWAP_TOUCH,-406.5605,-436.5605,-441.5605
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-19,10:00:00,7347.000000,5,CLOSE,2022-09-26 15:25:00,7259.500000,5,FORCED_CLOSE,119.0962,89.0962,64.0962
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,0,VWAP_TOUCH,2022-09-23 11:25:00,7581.979401,0,VWAP_TOUCH,51.5429,21.5429,21.5429
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,0,CLOSE,2022-09-23 15:25:00,7507.149902,0,FORCED_CLOSE,-47.6597,-77.6597,-77.6597
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,1,VWAP_TOUCH,2022-09-23 11:25:00,7581.979401,0,VWAP_TOUCH,51.5429,21.5429,21.5429
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,1,CLOSE,2022-09-26 15:25:00,7259.500000,1,FORCED_CLOSE,-375.9729,-405.9729,-410.9729
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,2,VWAP_TOUCH,2022-09-23 11:25:00,7581.979401,0,VWAP_TOUCH,51.5429,21.5429,21.5429
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,2,CLOSE,2022-09-27 15:25:00,7260.250000,2,FORCED_CLOSE,-374.9786,-404.9786,-414.9786
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,3,VWAP_TOUCH,2022-09-23 11:25:00,7581.979401,0,VWAP_TOUCH,51.5429,21.5429,21.5429
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,3,CLOSE,2022-09-28 15:25:00,7179.899902,3,FORCED_CLOSE,-481.4999,-511.4999,-526.4999
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,4,VWAP_TOUCH,2022-09-23 11:25:00,7581.979401,0,VWAP_TOUCH,51.5429,21.5429,21.5429
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,4,CLOSE,2022-09-29 15:25:00,7104.750000,4,FORCED_CLOSE,-581.1272,-611.1272,-631.1272
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,5,VWAP_TOUCH,2022-09-23 11:25:00,7581.979401,0,VWAP_TOUCH,51.5429,21.5429,21.5429
,BAJFINANCE,NBFC_HFC,LONG,2022-09-23,11:00:00,7543.100100,5,CLOSE,2022-09-30 15:25:00,7335.750000,5,FORCED_CLOSE,-274.8871,-304.8871,-329.8871
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,0,VWAP_TOUCH,2022-09-26 12:55:00,7322.392348,0,VWAP_TOUCH,-51.3680,-81.3680,-81.3680
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,0,CLOSE,2022-09-26 15:25:00,7259.500000,0,FORCED_CLOSE,-136.8172,-166.8172,-166.8172
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,1,VWAP_TOUCH,2022-09-26 12:55:00,7322.392348,0,VWAP_TOUCH,-51.3680,-81.3680,-81.3680
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,1,CLOSE,2022-09-27 15:25:00,7260.250000,1,FORCED_CLOSE,-135.7982,-165.7982,-170.7982
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,2,VWAP_TOUCH,2022-09-26 12:55:00,7322.392348,0,VWAP_TOUCH,-51.3680,-81.3680,-81.3680
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,2,CLOSE,2022-09-28 15:25:00,7179.899902,2,FORCED_CLOSE,-244.9666,-274.9666,-284.9666
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,3,VWAP_TOUCH,2022-09-26 12:55:00,7322.392348,0,VWAP_TOUCH,-51.3680,-81.3680,-81.3680
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,3,CLOSE,2022-09-29 15:25:00,7104.750000,3,FORCED_CLOSE,-347.0696,-377.0696,-392.0696
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,4,VWAP_TOUCH,2022-09-26 12:55:00,7322.392348,0,VWAP_TOUCH,-51.3680,-81.3680,-81.3680
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,4,CLOSE,2022-09-30 15:25:00,7335.750000,4,FORCED_CLOSE,-33.2195,-63.2195,-83.2195
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,5,VWAP_TOUCH,2022-09-26 12:55:00,7322.392348,0,VWAP_TOUCH,-51.3680,-81.3680,-81.3680
,BAJFINANCE,NBFC_HFC,LONG,2022-09-26,10:00:00,7360.200200,5,CLOSE,2022-10-03 15:25:00,7163.000000,5,FORCED_CLOSE,-267.9278,-297.9278,-322.9278
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,0,VWAP_TOUCH,2022-09-27 11:30:00,7279.290989,0,VWAP_TOUCH,40.4014,10.4014,10.4014
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,0,CLOSE,2022-09-27 15:25:00,7260.250000,0,FORCED_CLOSE,14.1379,-15.8621,-15.8621
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,1,VWAP_TOUCH,2022-09-27 11:30:00,7279.290989,0,VWAP_TOUCH,40.4014,10.4014,10.4014
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,1,CLOSE,2022-09-28 15:25:00,7179.899902,1,FORCED_CLOSE,-96.6898,-126.6898,-131.6898
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,2,VWAP_TOUCH,2022-09-27 11:30:00,7279.290989,0,VWAP_TOUCH,40.4014,10.4014,10.4014
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,2,CLOSE,2022-09-29 15:25:00,7104.750000,2,FORCED_CLOSE,-200.3448,-230.3448,-240.3448
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,3,VWAP_TOUCH,2022-09-27 11:30:00,7279.290989,0,VWAP_TOUCH,40.4014,10.4014,10.4014
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,3,CLOSE,2022-09-30 15:25:00,7335.750000,3,FORCED_CLOSE,118.2759,88.2759,73.2759
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,4,VWAP_TOUCH,2022-09-27 11:30:00,7279.290989,0,VWAP_TOUCH,40.4014,10.4014,10.4014
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,4,CLOSE,2022-10-03 15:25:00,7163.000000,4,FORCED_CLOSE,-120.0000,-150.0000,-170.0000
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,5,VWAP_TOUCH,2022-09-27 11:30:00,7279.290989,0,VWAP_TOUCH,40.4014,10.4014,10.4014
,BAJFINANCE,NBFC_HFC,LONG,2022-09-27,10:00:00,7250.000000,5,CLOSE,2022-10-04 15:25:00,7488.700195,5,FORCED_CLOSE,329.2416,299.2416,274.2416
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,0,VWAP_TOUCH,2022-09-28 10:35:00,7238.913348,0,VWAP_TOUCH,53.7052,23.7052,23.7052
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,0,CLOSE,2022-09-28 15:25:00,7179.899902,0,FORCED_CLOSE,134.7899,104.7899,104.7899
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,1,VWAP_TOUCH,2022-09-28 10:35:00,7238.913348,0,VWAP_TOUCH,53.7052,23.7052,23.7052
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,1,CLOSE,2022-09-29 15:25:00,7104.750000,1,FORCED_CLOSE,238.0462,208.0462,203.0462
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,2,VWAP_TOUCH,2022-09-28 10:35:00,7238.913348,0,VWAP_TOUCH,53.7052,23.7052,23.7052
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,2,CLOSE,2022-09-30 15:25:00,7335.750000,2,FORCED_CLOSE,-79.3487,-109.3487,-119.3487
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,3,VWAP_TOUCH,2022-09-28 10:35:00,7238.913348,0,VWAP_TOUCH,53.7052,23.7052,23.7052
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,3,CLOSE,2022-10-03 15:25:00,7163.000000,3,FORCED_CLOSE,158.0104,128.0104,113.0104
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,4,VWAP_TOUCH,2022-09-28 10:35:00,7238.913348,0,VWAP_TOUCH,53.7052,23.7052,23.7052
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,4,CLOSE,2022-10-04 15:25:00,7488.700195,4,FORCED_CLOSE,-289.5029,-319.5029,-339.5029
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,5,VWAP_TOUCH,2022-09-28 10:35:00,7238.913348,0,VWAP_TOUCH,53.7052,23.7052,23.7052
,BAJFINANCE,NBFC_HFC,SHORT,2022-09-28,10:00:00,7278.000000,5,CLOSE,2022-10-06 15:25:00,7404.149902,5,FORCED_CLOSE,-173.3305,-203.3305,-228.3305
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,0,VWAP_TOUCH,2022-10-03 12:00:00,7315.038557,0,VWAP_TOUCH,106.7246,76.7246,76.7246
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,0,CLOSE,2022-10-03 15:25:00,7163.000000,0,FORCED_CLOSE,312.3502,282.3502,282.3502
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,1,VWAP_TOUCH,2022-10-03 12:00:00,7315.038557,0,VWAP_TOUCH,106.7246,76.7246,76.7246
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,1,CLOSE,2022-10-04 15:25:00,7488.700195,1,FORCED_CLOSE,-128.1453,-158.1453,-163.1453
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,2,VWAP_TOUCH,2022-10-03 12:00:00,7315.038557,0,VWAP_TOUCH,106.7246,76.7246,76.7246
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,2,CLOSE,2022-10-06 15:25:00,7404.149902,2,FORCED_CLOSE,-13.7947,-43.7947,-53.7947
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,3,VWAP_TOUCH,2022-10-03 12:00:00,7315.038557,0,VWAP_TOUCH,106.7246,76.7246,76.7246
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,3,CLOSE,2022-10-07 15:25:00,7337.049804,3,FORCED_CLOSE,76.9553,46.9553,31.9553
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,4,VWAP_TOUCH,2022-10-03 12:00:00,7315.038557,0,VWAP_TOUCH,106.7246,76.7246,76.7246
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,4,CLOSE,2022-10-10 15:25:00,7293.399902,4,FORCED_CLOSE,135.9900,105.9900,85.9900
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,5,VWAP_TOUCH,2022-10-03 12:00:00,7315.038557,0,VWAP_TOUCH,106.7246,76.7246,76.7246
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-03,11:30:00,7393.950200,5,CLOSE,2022-10-11 15:25:00,7181.000000,5,FORCED_CLOSE,288.0060,258.0060,233.0060
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,0,VWAP_TOUCH,2022-10-07 13:40:00,7333.951824,0,VWAP_TOUCH,53.3266,23.3266,23.3266
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,0,CLOSE,2022-10-07 15:25:00,7337.049804,0,FORCED_CLOSE,57.5733,27.5733,27.5733
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,1,VWAP_TOUCH,2022-10-07 13:40:00,7333.951824,0,VWAP_TOUCH,53.3266,23.3266,23.3266
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,1,CLOSE,2022-10-10 15:25:00,7293.399902,1,FORCED_CLOSE,-2.2617,-32.2617,-37.2617
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,2,VWAP_TOUCH,2022-10-07 13:40:00,7333.951824,0,VWAP_TOUCH,53.3266,23.3266,23.3266
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,2,CLOSE,2022-10-11 15:25:00,7181.000000,2,FORCED_CLOSE,-156.3386,-186.3386,-196.3386
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,3,VWAP_TOUCH,2022-10-07 13:40:00,7333.951824,0,VWAP_TOUCH,53.3266,23.3266,23.3266
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,3,CLOSE,2022-10-12 15:25:00,7226.200195,3,FORCED_CLOSE,-94.3785,-124.3785,-139.3785
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,4,VWAP_TOUCH,2022-10-07 13:40:00,7333.951824,0,VWAP_TOUCH,53.3266,23.3266,23.3266
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,4,CLOSE,2022-10-13 15:25:00,7151.649902,4,FORCED_CLOSE,-196.5715,-226.5715,-246.5715
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,5,VWAP_TOUCH,2022-10-07 13:40:00,7333.951824,0,VWAP_TOUCH,53.3266,23.3266,23.3266
,BAJFINANCE,NBFC_HFC,LONG,2022-10-07,12:00:00,7295.049800,5,CLOSE,2022-10-14 15:25:00,7275.000000,5,FORCED_CLOSE,-27.4841,-57.4841,-82.4841
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,0,VWAP_TOUCH,2022-10-10 13:20:00,7280.161343,0,VWAP_TOUCH,66.6375,36.6375,36.6375
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,0,CLOSE,2022-10-10 15:25:00,7293.399902,0,FORCED_CLOSE,48.5743,18.5743,18.5743
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,1,VWAP_TOUCH,2022-10-10 13:20:00,7280.161343,0,VWAP_TOUCH,66.6375,36.6375,36.6375
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,1,CLOSE,2022-10-11 15:25:00,7181.000000,1,FORCED_CLOSE,201.9375,171.9375,166.9375
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,2,VWAP_TOUCH,2022-10-10 13:20:00,7280.161343,0,VWAP_TOUCH,66.6375,36.6375,36.6375
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,2,CLOSE,2022-10-12 15:25:00,7226.200195,2,FORCED_CLOSE,140.2644,110.2644,100.2644
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,3,VWAP_TOUCH,2022-10-10 13:20:00,7280.161343,0,VWAP_TOUCH,66.6375,36.6375,36.6375
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,3,CLOSE,2022-10-13 15:25:00,7151.649902,3,FORCED_CLOSE,241.9840,211.9840,196.9840
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,4,VWAP_TOUCH,2022-10-10 13:20:00,7280.161343,0,VWAP_TOUCH,66.6375,36.6375,36.6375
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,4,CLOSE,2022-10-14 15:25:00,7275.000000,4,FORCED_CLOSE,73.6799,43.6799,23.6799
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,5,VWAP_TOUCH,2022-10-10 13:20:00,7280.161343,0,VWAP_TOUCH,66.6375,36.6375,36.6375
,BAJFINANCE,NBFC_HFC,SHORT,2022-10-10,12:30:00,7329.000000,5,CLOSE,2022-10-17 15:25:00,7361.549804,5,FORCED_CLOSE,-44.4123,-74.4123,-99.4123
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,0,VWAP_TOUCH,2022-10-21 15:25:00,7179.000000,0,FORCE_CLOSE_NO_TOUCH,-224.9397,-254.9397,-254.9397
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,0,CLOSE,2022-10-21 15:25:00,7179.000000,0,FORCED_CLOSE,-224.9397,-254.9397,-254.9397
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,1,VWAP_TOUCH,2022-10-25 09:20:00,7124.449869,1,VWAP_TOUCH,-299.2161,-329.2161,-334.2161
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,1,CLOSE,2022-10-25 15:25:00,7097.000000,1,FORCED_CLOSE,-336.5924,-366.5924,-371.5924
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,2,VWAP_TOUCH,2022-10-25 09:20:00,7124.449869,1,VWAP_TOUCH,-299.2161,-329.2161,-334.2161
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,2,CLOSE,2022-10-27 15:25:00,6985.000000,2,FORCED_CLOSE,-489.0937,-519.0937,-529.0937
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,3,VWAP_TOUCH,2022-10-25 09:20:00,7124.449869,1,VWAP_TOUCH,-299.2161,-329.2161,-334.2161
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,3,CLOSE,2022-10-28 15:25:00,7001.950195,3,FORCED_CLOSE,-466.0140,-496.0140,-511.0140
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,4,VWAP_TOUCH,2022-10-25 09:20:00,7124.449869,1,VWAP_TOUCH,-299.2161,-329.2161,-334.2161
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,4,CLOSE,2022-10-31 15:25:00,7146.000000,4,FORCED_CLOSE,-269.8731,-299.8731,-319.8731
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,5,VWAP_TOUCH,2022-10-25 09:20:00,7124.449869,1,VWAP_TOUCH,-299.2161,-329.2161,-334.2161
,BAJFINANCE,NBFC_HFC,LONG,2022-10-21,10:00:00,7344.200200,5,CLOSE,2022-11-01 15:25:00,7200.500000,5,FORCED_CLOSE,-195.6649,-225.6649,-250.6649
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,0,VWAP_TOUCH,2022-11-04 12:25:00,7184.689924,0,VWAP_TOUCH,38.6893,8.6893,8.6893
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,0,CLOSE,2022-11-04 15:25:00,7210.000000,0,FORCED_CLOSE,74.0534,44.0534,44.0534
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,1,VWAP_TOUCH,2022-11-04 12:25:00,7184.689924,0,VWAP_TOUCH,38.6893,8.6893,8.6893
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,1,CLOSE,2022-11-07 15:25:00,7187.950195,1,FORCED_CLOSE,43.2446,13.2446,8.2446
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,2,VWAP_TOUCH,2022-11-04 12:25:00,7184.689924,0,VWAP_TOUCH,38.6893,8.6893,8.6893
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,2,CLOSE,2022-11-09 15:25:00,7138.750000,2,FORCED_CLOSE,-25.4995,-55.4995,-65.4995
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,3,VWAP_TOUCH,2022-11-04 12:25:00,7184.689924,0,VWAP_TOUCH,38.6893,8.6893,8.6893
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,3,CLOSE,2022-11-10 15:25:00,6990.000000,3,FORCED_CLOSE,-233.3380,-263.3380,-278.3380
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,4,VWAP_TOUCH,2022-11-04 12:25:00,7184.689924,0,VWAP_TOUCH,38.6893,8.6893,8.6893
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,4,CLOSE,2022-11-11 15:25:00,7051.700195,4,FORCED_CLOSE,-147.1284,-177.1284,-197.1284
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,5,VWAP_TOUCH,2022-11-04 12:25:00,7184.689924,0,VWAP_TOUCH,38.6893,8.6893,8.6893
,BAJFINANCE,NBFC_HFC,LONG,2022-11-04,10:45:00,7157.000000,5,CLOSE,2022-11-14 15:25:00,7026.500000,5,FORCED_CLOSE,-182.3390,-212.3390,-237.3390
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,0,VWAP_TOUCH,2022-11-11 15:25:00,7051.700195,0,FORCE_CLOSE_NO_TOUCH,-74.5282,-104.5282,-104.5282
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,0,CLOSE,2022-11-11 15:25:00,7051.700195,0,FORCED_CLOSE,-74.5282,-104.5282,-104.5282
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,1,VWAP_TOUCH,2022-11-14 09:20:00,7080.616699,1,VWAP_TOUCH,-33.8274,-63.8274,-68.8274
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,1,CLOSE,2022-11-14 15:25:00,7026.500000,1,FORCED_CLOSE,-109.9982,-139.9982,-144.9982
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,2,VWAP_TOUCH,2022-11-14 09:20:00,7080.616699,1,VWAP_TOUCH,-33.8274,-63.8274,-68.8274
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,2,CLOSE,2022-11-15 15:25:00,7033.000000,2,FORCED_CLOSE,-100.8493,-130.8493,-140.8493
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,3,VWAP_TOUCH,2022-11-14 09:20:00,7080.616699,1,VWAP_TOUCH,-33.8274,-63.8274,-68.8274
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,3,CLOSE,2022-11-16 15:25:00,6884.000000,3,FORCED_CLOSE,-310.5711,-340.5711,-355.5711
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,4,VWAP_TOUCH,2022-11-14 09:20:00,7080.616699,1,VWAP_TOUCH,-33.8274,-63.8274,-68.8274
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,4,CLOSE,2022-11-17 15:25:00,6890.250000,4,FORCED_CLOSE,-301.7741,-331.7741,-351.7741
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,5,VWAP_TOUCH,2022-11-14 09:20:00,7080.616699,1,VWAP_TOUCH,-33.8274,-63.8274,-68.8274
,BAJFINANCE,NBFC_HFC,LONG,2022-11-11,10:30:00,7104.649900,5,CLOSE,2022-11-18 15:25:00,6787.000000,5,FORCED_CLOSE,-447.1014,-477.1014,-502.1014
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,0,VWAP_TOUCH,2022-11-22 15:25:00,6696.932478,0,VWAP_TOUCH,25.7980,-4.2020,-4.2020
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,0,CLOSE,2022-11-22 15:25:00,6702.850097,0,FORCED_CLOSE,34.6571,4.6571,4.6571
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,1,VWAP_TOUCH,2022-11-22 15:25:00,6696.932478,0,VWAP_TOUCH,25.7980,-4.2020,-4.2020
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,1,CLOSE,2022-11-23 15:25:00,6772.950195,1,FORCED_CLOSE,139.6021,109.6021,104.6021
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,2,VWAP_TOUCH,2022-11-22 15:25:00,6696.932478,0,VWAP_TOUCH,25.7980,-4.2020,-4.2020
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,2,CLOSE,2022-11-24 15:25:00,6781.899902,2,FORCED_CLOSE,153.0004,123.0004,113.0004
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,3,VWAP_TOUCH,2022-11-22 15:25:00,6696.932478,0,VWAP_TOUCH,25.7980,-4.2020,-4.2020
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,3,CLOSE,2022-11-25 15:25:00,6737.000000,3,FORCED_CLOSE,85.7820,55.7820,40.7820
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,4,VWAP_TOUCH,2022-11-22 15:25:00,6696.932478,0,VWAP_TOUCH,25.7980,-4.2020,-4.2020
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,4,CLOSE,2022-11-28 15:25:00,6774.350097,4,FORCED_CLOSE,141.6978,111.6978,91.6978
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,5,VWAP_TOUCH,2022-11-22 15:25:00,6696.932478,0,VWAP_TOUCH,25.7980,-4.2020,-4.2020
,BAJFINANCE,NBFC_HFC,LONG,2022-11-22,12:45:00,6679.700200,5,CLOSE,2022-11-29 15:25:00,6726.000000,5,FORCED_CLOSE,69.3142,39.3142,14.3142
,BAJFINANCE,NBFC_HFC,SHORT,2022-11-23,11:00:00,6762.850100,0,VWAP_TOUCH,2022-11-23 15:25:00,6772.950195,0,FORCE_CLOSE_NO_TOUCH,-14.9347,-44.9347,-44.9347
