symbol,event_date,horizon,regime,direction_proxy,trust_tier,entry_S,exit_S,call_entry_premium,call_exit,put_entry_premium,put_exit,straddle_entry_premium,straddle_exit,pnl_futures_bps,pnl_long_call_bps,pnl_long_put_bps,pnl_long_straddle_bps,call_premium_pct_S,put_premium_pct_S
BANDHANBNK,2023-01-20,1,NEUTRAL,BEAT_LIKE,LOW,230.81,231.69,8.48,8.75,7.07,6.53,15.55,15.29,38.09,326.09,-762.27,-168.88,3.673,3.064
BANDHANBNK,2023-01-20,3,NEUTRAL,BEAT_LIKE,LOW,230.81,242.63,8.48,15.67,7.07,2.63,15.55,18.3,512.17,8481.61,-6277.77,1769.29,3.673,3.064
BANDHANBNK,2023-01-20,5,NEUTRAL,BEAT_LIKE,LOW,230.81,234.67,8.48,9.63,7.07,4.69,15.55,14.32,167.19,1362.49,-3372.67,-790.98,3.673,3.064
BANDHANBNK,2023-01-20,10,NEUTRAL,BEAT_LIKE,LOW,230.81,222.45,8.48,2.63,7.07,10.22,15.55,12.85,-361.91,-6894.5,4448.9,-1735.71,3.673,3.064
BANDHANBNK,2023-01-20,21,NEUTRAL,BEAT_LIKE,LOW,230.81,230.22,8.48,0.0,7.07,0.59,15.55,0.59,-25.4,-10000.0,-9171.06,-9623.01,3.673,3.064
BANDHANBNK,2023-05-19,1,NEUTRAL,MISS_LIKE,LOW,238.38,232.47,5.87,3.0,4.42,7.52,10.29,10.52,-247.95,-4893.59,7019.94,222.63,2.463,1.854
BANDHANBNK,2023-05-19,3,NEUTRAL,MISS_LIKE,LOW,238.38,247.95,5.87,12.07,4.42,1.24,10.29,13.31,401.64,10554.27,-7192.15,2933.13,2.463,1.854
BANDHANBNK,2023-05-19,5,NEUTRAL,MISS_LIKE,LOW,238.38,258.11,5.87,21.03,4.42,0.18,10.29,21.21,827.87,25820.76,-9598.68,10610.01,2.463,1.854
BANDHANBNK,2023-05-19,10,NEUTRAL,MISS_LIKE,LOW,238.38,262.17,5.87,24.6,4.42,0.02,10.29,24.63,997.95,31898.49,-9950.78,13926.47,2.463,1.854
BANDHANBNK,2023-05-19,21,NEUTRAL,MISS_LIKE,LOW,238.38,248.1,5.87,9.72,4.42,0.0,10.29,9.72,407.79,6553.57,-10000.0,-555.3,2.463,1.854
BANDHANBNK,2023-07-14,1,NEUTRAL,BEAT_LIKE,LOW,210.83,216.49,8.35,11.55,7.07,4.66,15.42,16.21,268.77,3835.9,-3403.84,517.64,3.961,3.351
BANDHANBNK,2023-07-14,3,NEUTRAL,BEAT_LIKE,LOW,210.83,209.36,8.35,6.95,7.07,7.3,15.42,14.25,-69.51,-1677.68,338.6,-753.54,3.961,3.351
BANDHANBNK,2023-07-14,5,NEUTRAL,BEAT_LIKE,LOW,210.83,206.77,8.35,5.28,7.07,8.34,15.42,13.62,-192.31,-3675.6,1806.48,-1162.94,3.961,3.351
BANDHANBNK,2023-07-14,10,NEUTRAL,BEAT_LIKE,LOW,210.83,211.56,8.35,6.44,7.07,5.01,15.42,11.45,34.75,-2282.05,-2908.96,-2569.39,3.961,3.351
BANDHANBNK,2023-07-14,21,NEUTRAL,BEAT_LIKE,LOW,210.83,223.09,8.35,12.26,7.07,0.0,15.42,12.26,581.42,4679.75,-10000.0,-2048.56,3.961,3.351
BANDHANBNK,2023-10-18,1,NEUTRAL,BEAT_LIKE,LOW,235.72,234.15,8.83,7.78,7.39,7.98,16.21,15.75,-66.75,-1190.08,796.08,-284.96,3.744,3.135
BANDHANBNK,2023-10-18,3,NEUTRAL,BEAT_LIKE,LOW,235.72,221.76,8.83,2.63,7.39,15.35,16.21,17.98,-592.41,-7019.7,10778.58,1091.24,3.744,3.135
BANDHANBNK,2023-10-18,5,NEUTRAL,BEAT_LIKE,LOW,235.72,214.63,8.83,1.01,7.39,20.99,16.21,22.0,-894.87,-8858.91,18407.03,3566.58,3.744,3.135
BANDHANBNK,2023-10-18,10,NEUTRAL,BEAT_LIKE,LOW,235.72,209.96,8.83,0.22,7.39,25.2,16.21,25.42,-1093.03,-9749.63,24106.09,5678.93,3.744,3.135
BANDHANBNK,2023-10-18,21,NEUTRAL,BEAT_LIKE,LOW,235.72,213.4,8.83,0.0,7.39,22.32,16.21,22.32,-947.02,-10000.0,20210.63,3767.43,3.744,3.135
BANDHANBNK,2024-02-09,1,CAUTION,BEAT_LIKE,LOW,210.6,212.61,5.6,6.63,4.31,3.39,9.91,10.02,95.73,1848.31,-2140.45,112.12,2.658,2.048
BANDHANBNK,2024-02-09,3,CAUTION,BEAT_LIKE,LOW,210.6,195.75,5.6,0.57,4.31,14.31,9.91,14.88,-705.11,-8979.02,23177.72,5017.82,2.658,2.048
BANDHANBNK,2024-02-09,5,CAUTION,BEAT_LIKE,LOW,210.6,194.07,5.6,0.31,4.31,15.84,9.91,16.16,-784.5,-9438.5,26726.86,6303.17,2.658,2.048
BANDHANBNK,2024-02-09,10,CAUTION,BEAT_LIKE,LOW,210.6,200.27,5.6,0.64,4.31,10.26,9.91,10.9,-490.31,-8863.54,13786.32,995.25,2.658,2.048
BANDHANBNK,2024-02-09,21,CAUTION,BEAT_LIKE,LOW,210.6,188.62,5.6,0.0,4.31,21.98,9.91,21.98,-1043.66,-10000.0,40950.36,12177.13,2.658,2.048
BANKBARODA,2021-11-10,1,RISK-ON,MISS_LIKE,HIGH,94.28,89.27,4.82,2.44,4.25,6.9,9.07,9.34,-531.26,-4941.32,6242.55,296.5,5.115,4.506
BANKBARODA,2021-11-10,3,RISK-ON,MISS_LIKE,HIGH,94.28,89.85,4.82,2.44,4.25,6.38,9.07,8.82,-470.15,-4940.96,5009.14,-280.96,5.115,4.506
BANKBARODA,2021-11-10,5,RISK-ON,MISS_LIKE,HIGH,94.28,85.77,4.82,1.05,4.25,9.12,9.07,10.18,-902.68,-7812.46,11471.57,1218.97,5.115,4.506
BANKBARODA,2021-11-10,10,RISK-ON,MISS_LIKE,HIGH,94.28,82.76,4.82,0.27,4.25,11.48,9.07,11.76,-1222.38,-9431.84,17035.55,2963.82,5.115,4.506
BANKBARODA,2021-11-10,21,RISK-ON,MISS_LIKE,HIGH,94.28,81.78,4.82,0.0,4.25,12.5,9.07,12.5,-1325.81,-10000.0,19424.69,3780.67,5.115,4.506
BANKBARODA,2022-02-07,1,NEUTRAL,BEAT_LIKE,HIGH,94.46,100.13,4.98,8.47,4.41,2.24,9.39,10.71,600.66,6998.95,-4906.1,1411.37,5.273,4.664
BANKBARODA,2022-02-07,3,NEUTRAL,BEAT_LIKE,HIGH,94.46,101.82,4.98,9.5,4.41,1.64,9.39,11.14,778.98,9067.3,-6272.45,1867.66,5.273,4.664
BANKBARODA,2022-02-07,5,NEUTRAL,BEAT_LIKE,HIGH,94.46,100.66,4.98,8.38,4.41,1.73,9.39,10.12,656.97,6832.72,-6064.45,779.49,5.273,4.664
BANKBARODA,2022-02-07,10,NEUTRAL,BEAT_LIKE,HIGH,94.46,93.39,4.98,3.09,4.41,3.84,9.39,6.92,-112.62,-3803.42,-1292.73,-2625.04,5.273,4.664
BANKBARODA,2022-02-07,21,NEUTRAL,BEAT_LIKE,HIGH,94.46,86.39,4.98,0.0,4.41,8.07,9.39,8.07,-854.06,-10000.0,8311.7,-1405.49,5.273,4.664
BANKBARODA,2022-05-13,1,NEUTRAL,MISS_LIKE,HIGH,85.15,84.22,3.54,2.97,3.02,3.4,6.56,6.37,-109.32,-1614.59,1269.01,-286.86,4.155,3.546
BANKBARODA,2022-05-13,3,NEUTRAL,MISS_LIKE,HIGH,85.15,90.56,3.54,6.9,3.02,1.04,6.56,7.94,635.09,9495.81,-6550.4,2107.47,4.155,3.546
BANKBARODA,2022-05-13,5,NEUTRAL,MISS_LIKE,HIGH,85.15,85.37,3.54,3.2,3.02,2.58,6.56,5.79,26.03,-942.91,-1449.4,-1176.12,4.155,3.546
BANKBARODA,2022-05-13,10,NEUTRAL,MISS_LIKE,HIGH,85.15,87.19,3.54,3.78,3.02,1.46,6.56,5.24,239.46,694.25,-5160.26,-2001.41,4.155,3.546
BANKBARODA,2022-05-13,21,NEUTRAL,MISS_LIKE,HIGH,85.15,93.17,3.54,8.02,3.02,0.0,6.56,8.02,942.22,12677.12,-10000.0,2235.63,4.155,3.546
BANKBARODA,2022-05-31,1,RISK-ON,MISS_LIKE,HIGH,90.03,88.87,4.97,4.25,4.42,4.88,9.4,9.13,-128.02,-1454.7,1025.81,-286.83,5.524,4.915
BANKBARODA,2022-05-31,3,RISK-ON,MISS_LIKE,HIGH,90.03,91.89,4.97,5.68,4.42,3.34,9.4,9.01,206.79,1411.63,-2452.3,-407.58,5.524,4.915
BANKBARODA,2022-05-31,5,RISK-ON,MISS_LIKE,HIGH,90.03,90.47,4.97,4.59,4.42,3.72,9.4,8.31,49.24,-774.6,-1591.33,-1159.13,5.524,4.915
BANKBARODA,2022-05-31,10,RISK-ON,MISS_LIKE,HIGH,90.03,88.61,4.97,2.91,4.42,4.03,9.4,6.95,-157.56,-4139.41,-884.27,-2606.83,5.524,4.915
BANKBARODA,2022-05-31,21,RISK-ON,MISS_LIKE,HIGH,90.03,92.74,4.97,2.71,4.42,0.0,9.4,2.71,301.11,-4549.21,-10000.0,-7115.55,5.524,4.915
BANKBARODA,2022-08-01,1,NEUTRAL,MISS_LIKE,HIGH,106.16,106.21,4.46,4.38,3.81,3.71,8.27,8.09,4.3,-189.77,-264.83,-224.37,4.201,3.592
BANKBARODA,2022-08-01,3,NEUTRAL,MISS_LIKE,HIGH,106.16,110.54,4.46,6.87,3.81,1.93,8.27,8.81,412.9,5413.63,-4932.99,644.77,4.201,3.592
BANKBARODA,2022-08-01,5,NEUTRAL,MISS_LIKE,HIGH,106.16,107.67,4.46,4.75,3.81,2.74,8.27,7.49,141.93,646.94,-2810.32,-946.54,4.201,3.592
BANKBARODA,2022-08-01,10,NEUTRAL,MISS_LIKE,HIGH,106.16,111.0,4.46,6.38,3.81,1.19,8.27,7.57,455.91,4311.35,-6880.66,-847.17,4.201,3.592
BANKBARODA,2022-08-01,21,NEUTRAL,MISS_LIKE,HIGH,106.16,121.87,4.46,15.71,3.81,0.0,8.27,15.71,1479.57,25218.64,-10000.0,8986.01,4.201,3.592
BANKBARODA,2022-11-07,1,NEUTRAL,BEAT_LIKE,HIGH,132.0,144.61,5.3,14.29,4.5,0.92,9.8,15.21,954.69,16943.74,-7954.2,5516.03,4.018,3.409
BANKBARODA,2022-11-07,3,NEUTRAL,BEAT_LIKE,HIGH,132.0,151.09,5.3,20.05,4.5,0.27,9.8,20.32,1445.87,27804.61,-9399.62,10728.53,4.018,3.409
BANKBARODA,2022-11-07,5,NEUTRAL,BEAT_LIKE,HIGH,132.0,149.68,5.3,18.56,4.5,0.27,9.8,18.84,1338.64,25002.66,-9394.44,9215.0,4.018,3.409
BANKBARODA,2022-11-07,10,NEUTRAL,BEAT_LIKE,HIGH,132.0,147.85,5.3,16.46,4.5,0.18,9.8,16.64,1200.28,21035.77,-9605.49,6971.97,4.018,3.409
BANKBARODA,2022-11-07,21,NEUTRAL,BEAT_LIKE,HIGH,132.0,159.26,5.3,27.26,4.5,0.0,9.8,27.26,2065.03,41395.08,-10000.0,17805.65,4.018,3.409
BANKBARODA,2023-02-03,1,RISK-ON,BEAT_LIKE,HIGH,140.68,149.4,8.54,13.8,7.68,4.26,16.22,18.07,619.93,6164.85,-4450.29,1137.74,6.069,5.46
BANKBARODA,2023-02-03,3,RISK-ON,BEAT_LIKE,HIGH,140.68,153.92,8.54,16.77,7.68,2.79,16.22,19.56,941.25,9640.07,-6371.0,2057.56,6.069,5.46
BANKBARODA,2023-02-03,5,RISK-ON,BEAT_LIKE,HIGH,140.68,154.74,8.54,17.04,7.68,2.31,16.22,19.35,999.67,9955.01,-6989.66,1930.37,6.069,5.46
BANKBARODA,2023-02-03,10,RISK-ON,BEAT_LIKE,HIGH,140.68,155.34,8.54,16.55,7.68,1.43,16.22,17.98,1041.87,9384.6,-8143.12,1083.84,6.069,5.46
BANKBARODA,2023-02-03,21,RISK-ON,BEAT_LIKE,HIGH,140.68,157.89,8.54,17.21,7.68,0.0,16.22,17.21,1223.63,10160.5,-10000.0,612.91,6.069,5.46
BANKBARODA,2023-05-16,1,NEUTRAL,BEAT_LIKE,HIGH,167.89,170.31,4.95,6.26,3.93,2.86,8.88,9.12,144.14,2640.34,-2714.11,271.5,2.949,2.34
BANKBARODA,2023-05-16,3,NEUTRAL,BEAT_LIKE,HIGH,167.89,164.7,4.95,3.02,3.93,5.33,8.88,8.35,-190.37,-3902.61,3571.13,-596.18,2.949,2.34
BANKBARODA,2023-05-16,5,NEUTRAL,BEAT_LIKE,HIGH,167.89,165.34,4.95,3.04,3.93,4.81,8.88,7.85,-152.3,-3858.95,2235.27,-1162.83,2.949,2.34
BANKBARODA,2023-05-16,10,NEUTRAL,BEAT_LIKE,HIGH,167.89,167.8,4.95,3.51,3.93,3.04,8.88,6.55,-5.44,-2914.82,-2259.77,-2625.02,2.949,2.34
BANKBARODA,2023-05-16,21,NEUTRAL,BEAT_LIKE,HIGH,167.89,171.0,4.95,3.1,3.93,0.0,8.88,3.1,184.93,-3729.38,-10000.0,-6503.54,2.949,2.34
BANKBARODA,2023-08-07,1,NEUTRAL,MISS_LIKE,HIGH,179.95,178.12,5.8,4.7,4.7,5.49,10.5,10.19,-101.91,-1890.3,1675.07,-293.76,3.222,2.613
BANKBARODA,2023-08-07,3,NEUTRAL,MISS_LIKE,HIGH,179.95,182.49,5.8,6.84,4.7,3.35,10.5,10.19,141.1,1793.03,-2872.36,-296.08,3.222,2.613
BANKBARODA,2023-08-07,5,NEUTRAL,MISS_LIKE,HIGH,179.95,181.17,5.8,5.73,4.7,3.66,10.5,9.38,67.94,-123.0,-2223.28,-1063.49,3.222,2.613
BANKBARODA,2023-08-07,10,NEUTRAL,MISS_LIKE,HIGH,179.95,179.53,5.8,3.95,4.7,3.78,10.5,7.73,-23.52,-3181.42,-1964.99,-2636.72,3.222,2.613
BANKBARODA,2023-08-07,21,NEUTRAL,MISS_LIKE,HIGH,179.95,184.14,5.8,4.18,4.7,0.0,10.5,4.18,232.56,-2782.07,-10000.0,-6014.19,3.222,2.613
BANKBARODA,2023-11-06,1,NEUTRAL,MISS_LIKE,HIGH,191.66,183.95,7.57,3.89,6.4,10.48,13.97,14.37,-402.36,-4864.61,6374.42,285.33,3.95,3.341
BANKBARODA,2023-11-06,3,NEUTRAL,MISS_LIKE,HIGH,191.66,181.03,7.57,2.62,6.4,12.24,13.97,14.87,-554.47,-6533.1,9120.06,639.48,3.95,3.341
BANKBARODA,2023-11-06,5,NEUTRAL,MISS_LIKE,HIGH,191.66,183.24,7.57,2.97,6.4,10.49,13.97,13.46,-439.16,-6071.58,6379.71,-366.16,3.95,3.341
BANKBARODA,2023-11-06,10,NEUTRAL,MISS_LIKE,HIGH,191.66,185.88,7.57,2.91,6.4,8.06,13.97,10.98,-301.77,-6149.85,2588.81,-2145.63,3.95,3.341
BANKBARODA,2023-11-06,21,NEUTRAL,MISS_LIKE,HIGH,191.66,197.07,7.57,5.41,6.4,0.0,13.97,5.41,282.14,-2857.41,-10000.0,-6130.28,3.95,3.341
BANKBARODA,2024-01-31,1,NEUTRAL,BEAT_LIKE,HIGH,223.31,232.85,9.05,14.86,7.69,4.01,16.74,18.87,427.46,6413.64,-4783.52,1270.03,4.053,3.444
BANKBARODA,2024-01-31,3,NEUTRAL,BEAT_LIKE,HIGH,223.31,240.05,9.05,19.99,7.69,2.07,16.74,22.06,749.63,12086.08,-7301.97,3179.83,4.053,3.444
BANKBARODA,2024-01-31,5,NEUTRAL,BEAT_LIKE,HIGH,223.31,235.39,9.05,15.86,7.69,2.73,16.74,18.59,541.17,7527.59,-6453.27,1105.23,4.053,3.444
BANKBARODA,2024-01-31,10,NEUTRAL,BEAT_LIKE,HIGH,223.31,244.14,9.05,22.26,7.69,0.69,16.74,22.95,932.83,14597.22,-9103.83,3709.72,4.053,3.444
BANKBARODA,2024-01-31,21,NEUTRAL,BEAT_LIKE,HIGH,223.31,246.16,9.05,22.85,7.69,0.0,16.74,22.85,1023.37,15248.65,-10000.0,3650.23,4.053,3.444
BANKINDIA,2021-11-02,1,RISK-ON,BEAT_LIKE,LOW,53.09,54.98,2.25,3.36,1.93,1.16,4.18,4.51,355.96,4910.45,-3997.83,801.25,4.238,3.629
BANKINDIA,2021-11-02,3,RISK-ON,BEAT_LIKE,LOW,53.09,55.47,2.25,3.58,1.93,0.93,4.18,4.51,447.02,5925.93,-5168.84,808.14,4.238,3.629
BANKINDIA,2021-11-02,5,RISK-ON,BEAT_LIKE,LOW,53.09,57.09,2.25,4.74,1.93,0.49,4.18,5.22,753.31,11047.69,-7474.98,2503.56,4.238,3.629
BANKINDIA,2021-11-02,10,RISK-ON,BEAT_LIKE,LOW,53.09,52.57,2.25,1.37,1.93,1.72,4.18,3.08,-99.34,-3932.8,-1093.85,-2623.25,4.238,3.629
BANKINDIA,2021-11-02,21,RISK-ON,BEAT_LIKE,LOW,53.09,47.77,2.25,0.0,1.93,5.32,4.18,5.32,-1001.66,-10000.0,17601.43,2731.97,4.238,3.629
BANKINDIA,2022-05-24,1,CAUTION,BEAT_LIKE,LOW,40.7,41.45,1.98,2.36,1.73,1.38,3.72,3.74,183.59,1924.74,-2043.7,72.91,4.87,4.261
BANKINDIA,2022-05-24,3,CAUTION,BEAT_LIKE,LOW,40.7,40.17,1.98,1.56,1.73,1.88,3.72,3.44,-129.59,-2119.75,812.88,-751.27,4.87,4.261
BANKINDIA,2022-05-24,5,CAUTION,BEAT_LIKE,LOW,40.7,42.72,1.98,3.01,1.73,0.79,3.72,3.8,496.76,5171.69,-5422.78,227.89,4.87,4.261
BANKINDIA,2022-05-24,10,CAUTION,BEAT_LIKE,LOW,40.7,41.09,1.98,1.66,1.73,1.13,3.72,2.79,97.19,-1619.99,-3483.71,-2489.68,4.87,4.261
BANKINDIA,2022-05-24,21,CAUTION,BEAT_LIKE,LOW,40.7,37.31,1.98,0.0,1.73,3.38,3.72,3.38,-831.53,-10000.0,9514.7,-893.66,4.87,4.261
BANKINDIA,2022-08-02,1,RISK-ON,BEAT_LIKE,LOW,45.14,46.29,1.67,2.32,1.39,0.91,3.06,3.23,254.32,3910.03,-3477.92,548.27,3.692,3.083
BANKINDIA,2022-08-02,3,RISK-ON,BEAT_LIKE,LOW,45.14,44.77,1.67,1.35,1.39,1.48,3.06,2.83,-81.38,-1910.02,621.38,-758.15,3.692,3.083
BANKINDIA,2022-08-02,5,RISK-ON,BEAT_LIKE,LOW,45.14,44.68,1.67,1.22,1.39,1.46,3.06,2.68,-101.73,-2708.53,504.37,-1246.56,3.692,3.083
BANKINDIA,2022-08-02,10,RISK-ON,BEAT_LIKE,LOW,45.14,46.47,1.67,2.03,1.39,0.55,3.06,2.59,295.02,2210.87,-6025.66,-1537.03,3.692,3.083
BANKINDIA,2022-08-02,21,RISK-ON,BEAT_LIKE,LOW,45.14,46.75,1.67,1.61,1.39,0.0,3.06,1.61,356.05,-355.65,-10000.0,-4744.15,3.692,3.083
BANKINDIA,2022-11-03,1,NEUTRAL,BEAT_LIKE,LOW,56.02,58.78,2.82,4.47,2.48,1.39,5.29,5.85,491.8,5855.18,-4402.99,1056.82,5.029,4.42
BANKINDIA,2022-11-03,3,NEUTRAL,BEAT_LIKE,LOW,56.02,64.88,2.82,9.41,2.48,0.25,5.29,9.67,1581.97,23407.08,-8973.15,8260.92,5.029,4.42
BANKINDIA,2022-11-03,5,NEUTRAL,BEAT_LIKE,LOW,56.02,67.69,2.82,12.01,2.48,0.08,5.29,12.09,2081.97,32617.35,-9681.34,12831.74,5.029,4.42
BANKINDIA,2022-11-03,10,NEUTRAL,BEAT_LIKE,LOW,56.02,68.24,2.82,12.42,2.48,0.02,5.29,12.44,2180.33,34090.97,-9917.2,13505.74,5.029,4.42
BANKINDIA,2022-11-03,21,NEUTRAL,BEAT_LIKE,LOW,56.02,77.65,2.82,21.63,2.48,0.0,5.29,21.63,3860.66,66770.25,-10000.0,30860.25,5.029,4.42
BANKINDIA,2023-01-17,1,NEUTRAL,MISS_LIKE,LOW,89.86,85.78,6.64,4.45,6.09,8.02,12.72,12.47,-454.78,-3287.41,3171.03,-197.15,7.383,6.774
BANKINDIA,2023-01-17,3,NEUTRAL,MISS_LIKE,LOW,89.86,82.7,6.64,2.94,6.09,9.63,12.72,12.58,-797.14,-5562.88,5826.35,-113.32,7.383,6.774
BANKINDIA,2023-01-17,5,NEUTRAL,MISS_LIKE,LOW,89.86,80.45,6.64,1.97,6.09,10.96,12.72,12.93,-1047.52,-7029.94,8005.04,164.05,7.383,6.774
BANKINDIA,2023-01-17,10,NEUTRAL,MISS_LIKE,LOW,89.86,75.95,6.64,0.54,6.09,14.16,12.72,14.7,-1548.29,-9179.93,13258.11,1556.3,7.383,6.774
BANKINDIA,2023-01-17,21,NEUTRAL,MISS_LIKE,LOW,89.86,71.82,6.64,0.0,6.09,18.05,12.72,18.05,-2008.18,-10000.0,19644.3,4184.31,7.383,6.774
BANKINDIA,2023-05-08,1,CAUTION,MISS_LIKE,LOW,79.17,74.53,3.04,1.07,2.56,5.25,5.61,6.32,-585.85,-6485.15,10483.47,1269.19,3.845,3.236
BANKINDIA,2023-05-08,3,CAUTION,MISS_LIKE,LOW,79.17,71.73,3.04,0.4,2.56,7.42,5.61,7.82,-939.68,-8686.49,18972.71,3953.24,3.845,3.236
BANKINDIA,2023-05-08,5,CAUTION,MISS_LIKE,LOW,79.17,71.18,3.04,0.27,2.56,7.88,5.61,8.15,-1009.28,-9129.28,20768.37,4533.38,3.845,3.236
BANKINDIA,2023-05-08,10,CAUTION,MISS_LIKE,LOW,79.17,69.52,3.04,0.05,2.56,9.43,5.61,9.48,-1218.1,-9836.41,26808.62,6909.67,3.845,3.236
BANKINDIA,2023-05-08,21,CAUTION,MISS_LIKE,LOW,79.17,68.19,3.04,0.0,2.56,10.97,5.61,10.97,-1386.31,-10000.0,32840.85,9577.46,3.845,3.236
BANKINDIA,2023-07-28,1,CAUTION,MISS_LIKE,LOW,79.96,79.25,3.14,2.69,2.66,2.94,5.8,5.63,-88.5,-1426.68,1059.78,-287.92,3.93,3.321
BANKINDIA,2023-07-28,3,CAUTION,MISS_LIKE,LOW,79.96,80.95,3.14,3.47,2.66,2.06,5.8,5.53,123.89,1042.34,-2248.0,-464.59,3.93,3.321
BANKINDIA,2023-07-28,5,CAUTION,MISS_LIKE,LOW,79.96,78.92,3.14,2.21,2.66,2.87,5.8,5.08,-129.79,-2963.87,817.12,-1232.23,3.93,3.321
BANKINDIA,2023-07-28,10,CAUTION,MISS_LIKE,LOW,79.96,81.33,3.14,3.07,2.66,1.44,5.8,4.51,171.09,-222.41,-4583.1,-2219.54,3.93,3.321
BANKINDIA,2023-07-28,21,CAUTION,MISS_LIKE,LOW,79.96,81.99,3.14,2.03,2.66,0.0,5.8,2.03,253.69,-3544.52,-10000.0,-6501.04,3.93,3.321
BANKINDIA,2023-11-06,1,NEUTRAL,BEAT_LIKE,LOW,93.41,95.2,5.69,6.57,5.12,4.24,10.8,10.81,191.92,1560.88,-1719.03,7.33,6.086,5.477
BANKINDIA,2023-11-06,3,NEUTRAL,BEAT_LIKE,LOW,93.41,98.03,5.69,8.1,5.12,2.98,10.8,11.08,494.95,4243.4,-4169.79,258.43,6.086,5.477
BANKINDIA,2023-11-06,5,NEUTRAL,BEAT_LIKE,LOW,93.41,97.18,5.69,7.24,5.12,3.02,10.8,10.26,404.04,2732.68,-4087.87,-497.92,6.086,5.477
BANKINDIA,2023-11-06,10,NEUTRAL,BEAT_LIKE,LOW,93.41,98.64,5.69,7.46,5.12,1.91,10.8,9.37,560.61,3121.06,-6262.19,-1323.38,6.086,5.477
BANKINDIA,2023-11-06,21,NEUTRAL,BEAT_LIKE,LOW,93.41,110.06,5.69,16.65,5.12,0.0,10.8,16.65,1782.83,19291.54,-10000.0,5417.4,6.086,5.477
BANKINDIA,2024-02-02,1,NEUTRAL,BEAT_LIKE,LOW,137.19,142.99,5.65,9.16,4.81,2.56,10.46,11.72,422.97,6218.88,-4682.72,1203.7,4.116,3.507
BANKINDIA,2024-02-02,3,NEUTRAL,BEAT_LIKE,LOW,137.19,126.15,5.65,1.21,4.81,11.52,10.46,12.73,-804.68,-7865.44,13949.15,2170.15,4.116,3.507
BANKINDIA,2024-02-02,5,NEUTRAL,BEAT_LIKE,LOW,137.19,133.65,5.65,3.23,4.81,6.12,10.46,9.35,-257.91,-4277.52,2727.33,-1055.0,4.116,3.507
BANKINDIA,2024-02-02,10,NEUTRAL,BEAT_LIKE,LOW,137.19,134.87,5.65,2.97,4.81,4.83,10.46,7.8,-168.5,-4738.35,31.48,-2544.04,4.116,3.507
BANKINDIA,2024-02-02,21,NEUTRAL,BEAT_LIKE,LOW,137.19,128.69,5.65,0.0,4.81,8.49,10.46,8.49,-618.98,-10000.0,7649.81,-1880.38,4.116,3.507
CANBK,2022-01-27,1,NEUTRAL,BEAT_LIKE,HIGH,38.71,42.11,1.87,4.15,1.64,0.53,3.51,4.68,876.24,12152.74,-6757.93,3332.95,4.837,4.227
CANBK,2022-01-27,3,NEUTRAL,BEAT_LIKE,HIGH,38.71,44.23,1.87,5.92,1.64,0.19,3.51,6.11,1425.02,21591.44,-8809.65,7412.6,4.837,4.227
CANBK,2022-01-27,5,NEUTRAL,BEAT_LIKE,HIGH,38.71,47.15,1.87,8.65,1.64,0.03,3.51,8.69,2179.31,36216.41,-9788.9,14759.88,4.837,4.227
CANBK,2022-01-27,10,NEUTRAL,BEAT_LIKE,HIGH,38.71,45.51,1.87,6.96,1.64,0.03,3.51,6.99,1754.74,27144.24,-9798.11,9914.6,4.837,4.227
CANBK,2022-01-27,21,NEUTRAL,BEAT_LIKE,HIGH,38.71,36.42,1.87,0.0,1.64,2.29,3.51,2.29,-591.69,-10000.0,3996.36,-3472.2,4.837,4.227
CANBK,2022-05-06,1,RISK-OFF,MISS_LIKE,HIGH,39.3,38.35,1.39,0.9,1.15,1.62,2.55,2.52,-240.27,-3529.22,4008.89,-114.16,3.548,2.939
CANBK,2022-05-06,3,RISK-OFF,MISS_LIKE,HIGH,39.3,34.92,1.39,0.08,1.15,4.26,2.55,4.34,-1114.57,-9404.5,26854.34,7022.18,3.548,2.939
CANBK,2022-05-06,5,RISK-OFF,MISS_LIKE,HIGH,39.3,33.7,1.39,0.02,1.15,5.43,2.55,5.45,-1423.81,-9873.52,36998.72,11361.44,3.548,2.939
CANBK,2022-05-06,10,RISK-OFF,MISS_LIKE,HIGH,39.3,32.69,1.39,0.0,1.15,6.48,2.55,6.48,-1681.87,-9994.31,46104.94,15420.85,3.548,2.939
CANBK,2022-05-06,21,RISK-OFF,MISS_LIKE,HIGH,39.3,36.91,1.39,0.0,1.15,2.39,2.55,2.39,-607.34,-10000.0,10666.57,-637.23,3.548,2.939
CANBK,2022-07-25,1,RISK-ON,MISS_LIKE,HIGH,41.42,40.65,2.13,1.68,1.88,2.21,4.0,3.89,-185.55,-2090.2,1785.42,-274.48,5.14,4.53
CANBK,2022-07-25,3,RISK-ON,MISS_LIKE,HIGH,41.42,41.05,2.13,1.78,1.88,1.92,4.0,3.7,-87.32,-1635.73,254.6,-750.12,5.14,4.53
CANBK,2022-07-25,5,RISK-ON,MISS_LIKE,HIGH,41.42,40.2,2.13,1.27,1.88,2.29,4.0,3.56,-294.7,-4039.51,2227.19,-1103.58,5.14,4.53
CANBK,2022-07-25,10,RISK-ON,MISS_LIKE,HIGH,41.42,40.01,2.13,0.91,1.88,2.18,4.0,3.08,-340.54,-5745.58,1608.92,-2300.02,5.14,4.53
